game_id,name,slug,first_release_date_iso,release_year,total_rating,category_decoded,status_decoded,is_high_rated,rating_confidence,playtime_length,genres,themes,platforms,developers,publishers,mp_campaign_coop,mp_splitscreen,mp_online_coop,mp_offline_coop,mp_max_online_players,summary_length,storyline_length,category_is_main_game,category_is_variant_or_special,platform_pc,platform_playstation_4,platform_playstation_5,platform_xbox_one,platform_xbox_series_x_s,platform_nintendo_switch,genre_action,genre_adventure,genre_role_playing_rpg,genre_strategy,genre_shooter,genre_indie,genre_simulator,genre_platform,dev_nintendo,dev_ubisoft,dev_electronic_arts,dev_sony,dev_square_enix,dev_capcom,dev_valve
132058,Rogue Legacy 2,rogue-legacy-2,2022-04-28,2022,83.96066831652763,Main Game,Released,1,Medium Confidence,Very Long,"Platform, Role-playing (RPG), Adventure, Indie",Action,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",Cellar Door Games,Cellar Door Games,0,0,0,0,0,799,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
154775,RoboCop: Rogue City,robocop-rogue-city,2023-11-02,2023,73.63775340506501,Main Game,Released,0,Medium Confidence,Medium,"Shooter, Role-playing (RPG), Adventure","Action, Science fiction, Comedy","PC (Microsoft Windows), Mac, PlayStation 5, Xbox Series X|S",Teyon,Nacon,0,0,0,0,0,334,389,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
156128,Realm of the hero,realm-of-the-hero,2020-05-23,2020,,Main Game,Released,0,Higher Confidence,Very Long,Role-playing (RPG),Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,219,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222966,Space Fun,space-fun,2022-10-28,2022,,Main Game,Released,0,Higher Confidence,Very Long,Arcade,Not Listed,"PlayStation 4, PlayStation 5",Not Listed,Smobile,0,0,0,0,0,251,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19729,Mr. Shifty,mr-shifty,2017-04-13,2017,76.34786198729151,Main Game,Released,0,Low Confidence,Very Short,"Fighting, Shooter, Puzzle, Hack and slash/Beat 'em up, Adventure, Indie",Action,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",Team Shifty,tinyBuild,0,0,0,0,0,1077,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
172932,Romans: Age of Caesar,romans-age-of-caesar,2022-04-27,2022,,Main Game,Released,0,Higher Confidence,Very Long,"Simulator, Strategy",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,175,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
131635,MotoGP 20,motogp-20,2020-04-23,2020,79.93308708636934,Main Game,Released,0,Low Confidence,Very Long,"Racing, Simulator, Sport",Non-fiction,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, Google Stadia",Milestone,Milestone,0,0,0,0,0,241,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15227,Drawn: Dark Flight,drawn-dark-flight,2010-10-02,2010,,Main Game,Released,0,Higher Confidence,Very Long,"Point-and-click, Puzzle, Adventure, Indie",Fantasy,"PC (Microsoft Windows), Mac",Big Fish Studios,Big Fish Studios,0,0,0,0,0,488,439,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
59233,Fake/SuperSonia,fake-slash-supersonia,2017-09-15,2017,,Main Game,Released,0,Higher Confidence,Very Long,"Adventure, Indie",Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,100,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6754,Cubic Ninja,cubic-ninja,2011-04-07,2011,55.0,Main Game,Released,0,Very Low Confidence,Very Long,"Platform, Puzzle, Adventure","Action, Science fiction",Nintendo 3DS,AQ Interactive,Ubisoft Entertainment,0,0,0,0,0,898,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
110411,Dirt Rally 2.0,dirt-rally-2-dot-0,2019-02-25,2019,78.18631838468227,Main Game,Released,0,Medium Confidence,Very Long,"Racing, Simulator, Sport, Strategy","Action, Non-fiction","PC (Microsoft Windows), PlayStation 4, Xbox One, Oculus VR, SteamVR",Codemasters,Codemasters,0,0,0,0,0,217,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
87130,Blood & Glory 2: Legend,blood-and-glory-2-legend,2012-06-09,2012,90.0,Main Game,Released,1,Very Low Confidence,Very Long,Adventure,Action,iOS,Glu Mobile,Glu Mobile,0,0,0,0,0,213,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
323184,Mario's Deadly Flight 2,marios-deadly-flight-2,2012-01-06,2012,,Main Game,Released,0,Higher Confidence,Very Long,"Shooter, Arcade",Not Listed,PC (Microsoft Windows),Hypernova,Hypernova,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7943,Imagine: Zookeeper,imagine-zookeeper,2010-10-06,2010,,Main Game,Released,0,Higher Confidence,Very Long,Simulator,Not Listed,Nintendo DS,Magic Pockets,Ubisoft Entertainment,0,0,0,0,0,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16998,Song of the Deep,song-of-the-deep,2016-07-12,2016,72.28337406749489,Main Game,Released,0,Low Confidence,Very Long,"Puzzle, Adventure",Action,"PC (Microsoft Windows), PlayStation 4, Xbox One",Insomniac Games,GameTrust,0,0,0,0,0,118,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214453,Space Tanks,space-tanks,2022-09-02,2022,,Main Game,Released,0,Higher Confidence,Very Long,Arcade,Not Listed,Nintendo Switch,Not Listed,Not Listed,0,0,0,0,0,62,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301179,Shining Star,shining-star--1,2022-04-11,2022,,Main Game,Released,0,Higher Confidence,Very Long,Simulator,Romance,"Android, iOS",TEATIME,TEATIME,0,0,0,0,0,212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200068,Runaway Toad,runaway-toad,2016-04-28,2016,,Main Game,Released,0,Higher Confidence,Very Long,Arcade,Kids,iOS,Finji,Finji,0,0,0,0,0,448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26940,The Banner Saga 3,the-banner-saga-3,2018-07-26,2018,87.85978201098663,Main Game,Released,1,Medium Confidence,Very Long,"Role-playing (RPG), Simulator, Strategy, Turn-based strategy (TBS), Tactical, Indie","Fantasy, Historical","PC (Microsoft Windows), Mac, Android, iOS, PlayStation 4, Xbox One, Nintendo Switch",Stoic,Versus Evil,0,0,0,0,0,318,660,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
72414,Pigeon Fight,pigeon-fight,2017-10-09,2017,,Main Game,Released,0,Higher Confidence,Very Long,"Simulator, Adventure, Indie, Arcade","Action, Party","Linux, PC (Microsoft Windows), Nintendo Switch",Not Listed,Not Listed,0,0,0,0,0,95,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
33306,Bullet Force,bullet-force,2016-06-13,2016,90.0,Main Game,Released,1,Very Low Confidence,Very Long,"Shooter, Adventure, Indie","Action, Warfare","PC (Microsoft Windows), Android, iOS, Web browser",Blayze Games,Blayze Games,0,0,0,0,0,209,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
23275,Streets of Rogue,streets-of-rogue,2019-07-11,2019,74.63607599242937,Main Game,Released,0,Low Confidence,Very Long,"Shooter, Role-playing (RPG), Hack and slash/Beat 'em up, Adventure, Indie","Action, Stealth, Comedy, Sandbox","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",Matt Dabrowski,tinyBuild,1,0,0,1,0,576,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
228654,Five Nights at Pinkie's,five-nights-at-pinkies,2015-07-19,2015,,Main Game,Released,0,Higher Confidence,Very Long,"Point-and-click, Strategy",Horror,PC (Microsoft Windows),Eidenz,Eidenz,0,0,0,0,0,343,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106985,The Procession to Calvary,the-procession-to-calvary,2020-04-09,2020,75.43132071863837,Main Game,Released,0,Low Confidence,Very Long,"Point-and-click, Adventure, Indie","Historical, Comedy","Linux, PC (Microsoft Windows), Mac, Android, iOS, PlayStation 4, Xbox One, Nintendo Switch",Joe Richardson,"Joe Richardson, SUPERHOT PRESENTS, Digerati Distribution, Akupara Games",0,0,0,0,0,258,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33798,Diorama No.3 : The Marchland,diorama-no-dot-3-the-marchland,2016-04-05,2016,70.0,Main Game,Released,0,No Rating Evidence,Very Long,"Simulator, Indie",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,300,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
234256,The Crew: Motorfest,the-crew-motorfest,2023-09-14,2023,74.12422821120835,Main Game,Released,0,Low Confidence,Very Long,"Racing, Adventure","Action, Open world","PC (Microsoft Windows), PlayStation 4, Xbox One, PlayStation 5, Xbox Series X|S",Ivory Tower,Ubisoft Entertainment,1,0,1,0,32,143,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,DayZ,dayz,2018-12-13,2018,60.21549024645648,Main Game,Released,0,Medium Confidence,Very Long,"Shooter, Role-playing (RPG), Simulator, Tactical, Adventure, Indie","Action, Horror, Thriller, Survival, Drama, Sandbox, Open world, Warfare","PC (Microsoft Windows), PlayStation 4, Xbox One, PlayStation 5, Xbox Series X|S, Nintendo Switch 2",Bohemia Interactive,Bohemia Interactive,0,0,0,0,0,391,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
35003,Zombie Killtime,zombie-killtime,2015-08-04,2015,50.0,Main Game,Released,0,No Rating Evidence,Very Long,"Adventure, Indie","Action, Comedy","PC (Microsoft Windows), Mac",Not Listed,Not Listed,0,0,0,0,0,203,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
323415,Catherna's Destiny,cathernas-destiny,2023-01-26,2023,,Main Game,Released,0,Higher Confidence,Very Long,"Role-playing (RPG), Adventure, Indie",Not Listed,Web browser,Yodak,Yodak,0,0,0,0,0,476,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24069,Dragon Quest Builders,dragon-quest-builders,2016-01-28,2016,80.69790707673118,Main Game,Released,1,Medium Confidence,Medium,"Role-playing (RPG), Adventure","Action, Fantasy, Sandbox, Open world","PC (Microsoft Windows), PlayStation 3, Android, iOS, PlayStation Vita, PlayStation 4, Nintendo Switch",Square Enix Business Division 5,"Nintendo, Square Enix",0,0,0,0,0,817,543,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
149487,Roadpunk,roadpunk,2021-02-04,2021,,Main Game,Released,0,Higher Confidence,Very Long,"Racing, Simulator, Sport, Adventure, Indie",Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,88,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
8920,Act of Aggression,act-of-aggression,2015-09-02,2015,69.44769914631311,Main Game,Released,0,Low Confidence,Very Long,"Real Time Strategy (RTS), Strategy, Quiz/Trivia, Indie","Science fiction, Comedy, Warfare",PC (Microsoft Windows),Eugen Systems,Focus Entertainment,0,0,1,0,0,913,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17520,Bloons TD 5,bloons-td-5,2011-12-14,2011,71.64341198018228,Main Game,Released,0,Medium Confidence,Very Long,"Simulator, Strategy, Tactical",Action,"PC (Microsoft Windows), Mac, Android, iOS, PlayStation 4, Xbox One, Web browser, Nintendo Switch",Ninja Kiwi,Ninja Kiwi,1,0,1,1,2,631,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
217847,Interns of Ecstasy Island,interns-of-ecstasy-island,2016-05-22,2016,,Main Game,Early Access,0,Higher Confidence,Very Long,"Indie, Visual Novel","Science fiction, Erotic, Romance",PC (Microsoft Windows),UsagiTripleSix,UsagiTripleSix,0,0,0,0,0,619,450,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
171686,Operator8,operator8,2024-11-12,2024,,Main Game,Released,0,Higher Confidence,Very Long,Indie,Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,247,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
297895,The Pool Rooms,the-pool-rooms,2024-04-27,2024,,Main Game,Released,0,Higher Confidence,Very Long,Simulator,Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,198,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37064,Transference,transference,2018-09-18,2018,68.16946625680035,Main Game,Released,0,Low Confidence,Very Short,"Puzzle, Adventure, Indie","Horror, Thriller","PC (Microsoft Windows), PlayStation 4, Xbox One, SteamVR, PlayStation VR, Oculus Rift","Ubisoft Montreal, SpectreVision",Ubisoft Entertainment,0,0,0,0,0,233,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
384291,Story of Sealed Steel,story-of-sealed-steel,2010-04-27,2010,,Main Game,Released,0,Higher Confidence,Very Long,"Role-playing (RPG), Indie",Fantasy,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90609,Copa Petrobras de Marcas,copa-petrobras-de-marcas,2014-11-29,2014,,Main Game,Released,0,Higher Confidence,Very Long,"Racing, Simulator, Sport",Not Listed,PC (Microsoft Windows),Reiza Studios,Reiza Studios,0,0,0,0,0,182,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385728,Chinese PigLoad,chinese-pigload,2023-05-18,2023,,Main Game,Released,0,Higher Confidence,Very Long,Puzzle,Not Listed,PlayStation 4,Not Listed,THOMAS CLAUS UND FRANK MENZEL,0,0,0,0,0,535,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114316,三国佣兵传奇,san-guo-yong-bing-chuan-qi,2019-01-25,2019,,Main Game,Released,0,Higher Confidence,Very Long,"Role-playing (RPG), Strategy",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
266997,Drive Up,drive-up,2023-11-02,2023,,Main Game,Released,0,Higher Confidence,Very Long,"Racing, Simulator, Adventure, Indie",Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,193,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
33678,Worlds of Chaos: Invasion,worlds-of-chaos-invasion,2016-02-10,2016,,Main Game,Early Access,0,Higher Confidence,Very Long,"Role-playing (RPG), Strategy, Indie",Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,270,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
30173,Beats Fever,beats-fever,2017-01-09,2017,70.0,Main Game,Released,0,No Rating Evidence,Very Long,"Music, Sport, Indie","Action, Kids","PC (Microsoft Windows), PlayStation VR",Arrowiz,Arrowiz,0,0,0,0,0,130,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65063,Epic Tic Tac Toe,epic-tic-tac-toe,2011-10-26,2011,,Main Game,Released,0,Higher Confidence,Very Long,"Quiz/Trivia, Card & Board Game","Science fiction, Horror, Historical","Android, iOS",Blind Fist Software,Blind Fist Software,0,0,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121967,Travellers Rest,travellers-rest,2020-07-28,2020,67.84131293710824,Main Game,Early Access,0,Low Confidence,Medium,"Role-playing (RPG), Simulator, Strategy, Adventure, Indie","Fantasy, Business",PC (Microsoft Windows),Isolated Games,"Isolated Games, IndieArk",0,0,0,0,0,222,215,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
266850,City Siege Sniper,city-siege-sniper,2012-08-31,2012,,Main Game,Released,0,Higher Confidence,Very Long,"Shooter, Strategy, Tactical","Action, Stealth",Web browser,thePodge,Not Listed,0,0,0,0,0,370,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
221128,Digit Factory,digit-factory,2022-11-04,2022,,Main Game,Released,0,Higher Confidence,Very Long,"Simulator, Strategy, Indie",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,299,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
36481,The Falling Nights,the-falling-nights,2017-05-18,2017,,Main Game,Released,0,Higher Confidence,Very Long,Indie,Not Listed,PC (Microsoft Windows),"Delusion Arts Entertainment,  LLC","Delusion Arts Entertainment,  LLC",0,0,0,0,0,253,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
131829,Aerial Raver,aerial-raver,2020-03-25,2020,,Main Game,Early Access,0,Higher Confidence,Very Long,"Fighting, Hack and slash/Beat 'em up, Indie",Action,PC (Microsoft Windows),Meteo Games Inc.,Meteo Games Inc.,0,0,0,0,0,282,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35252,Cosmophony,cosmophony,2014-09-25,2014,62.0,Main Game,Released,0,Very Low Confidence,Very Long,"Shooter, Music, Indie",Action,"Linux, PC (Microsoft Windows), PlayStation 3, Mac, iOS, Wii U, PlayStation Vita, PlayStation 4","Bento Studio, Moving Player","Frogames, Moving Player",0,0,0,0,0,105,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
97040,Diner Bros,diner-bros,2018-07-06,2018,70.0,Main Game,Released,0,Very Low Confidence,Very Long,Indie,Action,PC (Microsoft Windows),JAYFLGAMES,JAYFLGAMES,0,0,0,0,0,470,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233128,Kekcroc's Pizza Delivery,kekcrocs-pizza-delivery,2019-12-01,2019,,Main Game,Released,0,Higher Confidence,Very Long,"Platform, Adventure",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,77,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4788,Octodad: Dadliest Catch,octodad-dadliest-catch,2014-01-30,2014,72.21998639188328,Main Game,Released,0,Medium Confidence,Very Short,"Platform, Simulator, Adventure, Indie","Action, Comedy, Kids, Party","Linux, PC (Microsoft Windows), Mac, Android, iOS, Wii U, PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch",Young Horses,Young Horses,0,0,0,1,0,375,370,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
27729,Mordhau,mordhau,2019-04-29,2019,78.56155606763232,Main Game,Released,0,Medium Confidence,Very Long,"Fighting, Hack and slash/Beat 'em up, Indie","Action, Historical","PC (Microsoft Windows), PlayStation 4, Xbox One, PlayStation 5, Xbox Series X|S",Triternion,Triternion,0,0,0,0,0,179,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19878,Squids,squids,2011-10-11,2011,,Main Game,Released,0,Higher Confidence,Very Long,"Platform, Puzzle, Role-playing (RPG), Strategy, Adventure",Action,"Android, iOS",The Game Bakers,Not Listed,0,0,0,0,0,426,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
65953,Senritsu no Stratus,senritsu-no-stratus,2011-10-20,2011,,Main Game,Released,0,Higher Confidence,Very Long,Hack and slash/Beat 'em up,"Action, Science fiction",PlayStation Portable,Nude Maker,Konami,0,0,0,0,0,61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392472,Dino Quest,dino-quest,2013-08-05,2013,,Main Game,Released,0,Higher Confidence,Very Long,"Adventure, Indie",Educational,"PC (Microsoft Windows), Android, iOS",Not Listed,Tapps Games,0,0,0,0,0,588,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
264105,Nemo is going to School,nemo-is-going-to-school,2023-09-13,2023,,Main Game,Released,0,Higher Confidence,Very Long,"Adventure, Indie",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,283,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17953,Koya Rift,koya-rift,2014-09-01,2014,,Main Game,Released,0,Higher Confidence,Very Long,"Shooter, Platform, Indie","Action, Science fiction",PC (Microsoft Windows),Zach Kehs (SunnyKatt),Zach Kehs (SunnyKatt),0,0,0,0,0,693,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
65791,Shattered,shattered,2017-10-13,2017,,Main Game,Released,0,Higher Confidence,Very Long,"Adventure, Indie",Action,"PC (Microsoft Windows), Mac",Not Listed,Not Listed,0,0,0,0,0,449,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
16664,Wargame: Red Dragon,wargame-red-dragon,2014-04-17,2014,80.05477298831934,Main Game,Released,1,Very Low Confidence,Very Long,"Real Time Strategy (RTS), Simulator, Strategy, Indie","Historical, Warfare","Linux, PC (Microsoft Windows), Mac",Eugen Systems,Focus Entertainment,0,0,1,0,20,207,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
315466,Japanese Garden Escape 2,japanese-garden-escape-2,2012-03-17,2012,,Main Game,Released,0,Higher Confidence,Very Long,"Point-and-click, Adventure",Not Listed,Web browser,Not Listed,Not Listed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124031,Grindstone,grindstone,2019-09-16,2019,92.66098088886949,Main Game,Released,1,Low Confidence,Very Long,"Puzzle, Strategy, Indie",Not Listed,"PC (Microsoft Windows), iOS, PlayStation 4, Nintendo Switch, PlayStation 5, Xbox Series X|S",Capybara Games,Capybara Games,0,0,0,0,0,107,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
145276,Cozy Wandering in Scarlet and Amber,cozy-wandering-in-scarlet-and-amber,2019-05-17,2019,,Main Game,Released,0,Higher Confidence,Very Long,"Simulator, Indie",Not Listed,Web browser,aloelazoe,Not Listed,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
316063,Epic Dragons,epic-dragons,2014-10-21,2014,,Main Game,Released,0,Higher Confidence,Very Long,Strategy,Not Listed,Android,Crescent Moon Games,Crescent Moon Games,0,0,0,0,0,219,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140539,Sonic Inflation 2: Battle,sonic-inflation-2-battle,2014-11-29,2014,,Main Game,Released,0,Higher Confidence,Very Long,Visual Novel,Erotic,Web browser,Not Listed,Not Listed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247082,Great God Grove,great-god-grove,2024-11-15,2024,90.0,Main Game,Released,1,Very Low Confidence,Very Long,"Puzzle, Adventure, Indie","Fantasy, Comedy, Mystery","PC (Microsoft Windows), Mac, Nintendo Switch, Xbox Series X|S",LimboLane,"LimboLane, Fellow Traveller",0,0,0,0,0,489,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
74220,Interworlds,interworlds,2018-12-31,2018,,Main Game,Early Access,0,Higher Confidence,Very Long,"Role-playing (RPG), Adventure, Indie",Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,226,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
20894,We Are Doomed,we-are-doomed,2015-04-14,2015,50.76969231049331,Main Game,Released,0,Very Low Confidence,Very Long,"Shooter, Indie, Arcade",Action,"PC (Microsoft Windows), Mac, PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch",Vertex Pop,Vertex Pop,0,0,0,0,0,326,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
116166,Dreamscaper,dreamscaper,2020-08-13,2020,81.62499635833154,Main Game,Released,1,Low Confidence,Very Long,"Shooter, Role-playing (RPG), Simulator, Adventure, Indie",Action,"PC (Microsoft Windows), Xbox One, Nintendo Switch, Xbox Series X|S",Afterburner Studios,"Maple Whispering Limited, Freedom Games",0,0,0,0,0,228,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
94876,LEGO The Incredibles,lego-the-incredibles,2018-06-15,2018,71.99028581868079,Main Game,Released,0,Low Confidence,Medium,"Platform, Puzzle, Hack and slash/Beat 'em up, Adventure","Action, Kids, Open world","PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch","Traveller's Tales, TT Games, Feral Interactive","Warner Bros. Interactive Entertainment, WB Games, Feral Interactive",0,0,0,0,0,169,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
364934,Air Patriots,air-patriots,2012-10-19,2012,,Main Game,Delisted,0,Higher Confidence,Very Long,"Strategy, Tactical",Warfare,"Android, iOS",Not Listed,Amazon Game Studios,0,0,0,0,0,227,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130011,Akai Suna Ochiru Tsuki,akai-suna-ochiru-tsuki,2013-04-13,2013,,Main Game,Released,0,Higher Confidence,Very Long,"Role-playing (RPG), Visual Novel","Fantasy, Drama, Romance","PC (Microsoft Windows), PlayStation Vita",Landkarte,"Dramatic Create, Landkarte",0,0,0,0,0,29,274,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263453,Bee Garden: The Lost Queen,bee-garden-the-lost-queen,2010-11-10,2010,,Main Game,Released,0,Higher Confidence,Very Long,Puzzle,Not Listed,PC (Microsoft Windows),Alder Games,Not Listed,0,0,0,0,0,328,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314825,Saikoro Saiko: Promises,saikoro-saiko-promises,2023-05-02,2023,,Main Game,Released,0,Higher Confidence,Very Long,"Indie, Visual Novel",Horror,PC (Microsoft Windows),CHARON,CHARON,0,0,0,0,0,259,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
